p1_p2_dist,p1_p3_dist,p2_p3_dist,p1_acc,p2_acc,p3_acc,p1_target,p2_target,p3_target,p1_survive,p2_survive,p3_survive
0.08504213567915696,0.42509141958881563,0.35828752719841134,0.9170982887545795,0.4966601193375293,0.4964413445256821,3,1,1,0.125,0.677,0.261
0.08504213567915696,0.42509141958881563,0.35828752719841134,0.9170982887545795,0.4966601193375293,0.4964413445256821,3,1,2,0.328,0.344,0.252
0.08504213567915696,0.42509141958881563,0.35828752719841134,0.9170982887545795,0.4966601193375293,0.4964413445256821,3,3,1,0.351,0.43,0.071
0.08504213567915696,0.42509141958881563,0.35828752719841134,0.9170982887545795,0.4966601193375293,0.4964413445256821,3,3,2,0.695,0.101,0.056
0.4354843202358505,0.2808287195733076,0.6481656665134441,0.7586325190730989,0.6089472124522404,0.3281384197145827,2,1,1,0.234,0.338,0.773
0.4354843202358505,0.2808287195733076,0.6481656665134441,0.7586325190730989,0.6089472124522404,0.3281384197145827,2,1,2,0.365,0.247,0.651
0.4354843202358505,0.2808287195733076,0.6481656665134441,0.7586325190730989,0.6089472124522404,0.3281384197145827,2,3,1,0.5,0.244,0.428
0.4354843202358505,0.2808287195733076,0.6481656665134441,0.7586325190730989,0.6089472124522404,0.3281384197145827,2,3,2,0.789,0.094,0.297
0.4354843202358505,0.2808287195733076,0.6481656665134441,0.7586325190730989,0.6089472124522404,0.3281384197145827,3,1,1,0.209,0.831,0.272
0.4354843202358505,0.2808287195733076,0.6481656665134441,0.7586325190730989,0.6089472124522404,0.3281384197145827,3,1,2,0.372,0.626,0.21
0.4354843202358505,0.2808287195733076,0.6481656665134441,0.7586325190730989,0.6089472124522404,0.3281384197145827,3,3,1,0.444,0.707,0.1
0.4354843202358505,0.2808287195733076,0.6481656665134441,0.7586325190730989,0.6089472124522404,0.3281384197145827,3,3,2,0.679,0.467,0.042
0.2628840575502414,0.004313208892274194,0.26558263860900927,0.9824991959343583,0.5630263933427393,0.25832983229481554,2,1,1,0.234,0.133,0.615
0.2628840575502414,0.004313208892274194,0.26558263860900927,0.9824991959343583,0.5630263933427393,0.25832983229481554,2,1,2,0.385,0.09,0.45
0.2628840575502414,0.004313208892274194,0.26558263860900927,0.9824991959343583,0.5630263933427393,0.25832983229481554,2,3,1,0.58,0.103,0.162
0.2628840575502414,0.004313208892274194,0.26558263860900927,0.9824991959343583,0.5630263933427393,0.25832983229481554,2,3,2,0.816,0.031,0.014
0.2628840575502414,0.004313208892274194,0.26558263860900927,0.9824991959343583,0.5630263933427393,0.25832983229481554,3,1,1,0.253,0.685,0.01
0.2628840575502414,0.004313208892274194,0.26558263860900927,0.9824991959343583,0.5630263933427393,0.25832983229481554,3,1,2,0.371,0.464,0.006
0.2628840575502414,0.004313208892274194,0.26558263860900927,0.9824991959343583,0.5630263933427393,0.25832983229481554,3,3,1,0.435,0.475,0.0
0.2628840575502414,0.004313208892274194,0.26558263860900927,0.9824991959343583,0.5630263933427393,0.25832983229481554,3,3,2,0.662,0.23,0.0
0.7402824208573227,0.3840504868353081,0.35751526217719704,0.6658804333920175,0.46862026681215185,0.1508461993646838,2,1,1,0.337,0.468,0.695
0.7402824208573227,0.3840504868353081,0.35751526217719704,0.6658804333920175,0.46862026681215185,0.1508461993646838,2,1,2,0.591,0.242,0.661
0.7402824208573227,0.3840504868353081,0.35751526217719704,0.6658804333920175,0.46862026681215185,0.1508461993646838,2,3,1,0.719,0.506,0.261
0.7402824208573227,0.3840504868353081,0.35751526217719704,0.6658804333920175,0.46862026681215185,0.1508461993646838,2,3,2,0.908,0.371,0.222
0.7402824208573227,0.3840504868353081,0.35751526217719704,0.6658804333920175,0.46862026681215185,0.1508461993646838,3,1,1,0.544,0.881,0.164
0.7402824208573227,0.3840504868353081,0.35751526217719704,0.6658804333920175,0.46862026681215185,0.1508461993646838,3,1,2,0.709,0.702,0.139
0.7402824208573227,0.3840504868353081,0.35751526217719704,0.6658804333920175,0.46862026681215185,0.1508461993646838,3,3,1,0.734,0.854,0.044
0.7402824208573227,0.3840504868353081,0.35751526217719704,0.6658804333920175,0.46862026681215185,0.1508461993646838,3,3,2,0.883,0.698,0.038
0.44646385571535535,0.48123721159945765,0.3918889874896445,0.3914254999693062,0.28451495845387664,0.17257018241981925,2,1,1,0.379,0.413,0.831
0.44646385571535535,0.48123721159945765,0.3918889874896445,0.3914254999693062,0.28451495845387664,0.17257018241981925,2,1,2,0.571,0.23,0.807
0.44646385571535535,0.48123721159945765,0.3918889874896445,0.3914254999693062,0.28451495845387664,0.17257018241981925,2,3,1,0.707,0.388,0.477
0.44646385571535535,0.48123721159945765,0.3918889874896445,0.3914254999693062,0.28451495845387664,0.17257018241981925,2,3,2,0.904,0.222,0.484
0.44646385571535535,0.48123721159945765,0.3918889874896445,0.3914254999693062,0.28451495845387664,0.17257018241981925,3,1,1,0.36,0.869,0.391
0.44646385571535535,0.48123721159945765,0.3918889874896445,0.3914254999693062,0.28451495845387664,0.17257018241981925,3,1,2,0.514,0.596,0.422
0.44646385571535535,0.48123721159945765,0.3918889874896445,0.3914254999693062,0.28451495845387664,0.17257018241981925,3,3,1,0.637,0.794,0.12
0.44646385571535535,0.48123721159945765,0.3918889874896445,0.3914254999693062,0.28451495845387664,0.17257018241981925,3,3,2,0.863,0.606,0.144
0.37972715587035744,0.48781984699533254,0.13749308873225505,0.6554534496570337,0.547123207438882,0.33164686823174816,2,1,1,0.255,0.289,0.694
0.37972715587035744,0.48781984699533254,0.13749308873225505,0.6554534496570337,0.547123207438882,0.33164686823174816,2,1,2,0.45,0.131,0.741
0.37972715587035744,0.48781984699533254,0.13749308873225505,0.6554534496570337,0.547123207438882,0.33164686823174816,2,3,1,0.624,0.293,0.252
0.37972715587035744,0.48781984699533254,0.13749308873225505,0.6554534496570337,0.547123207438882,0.33164686823174816,2,3,2,0.849,0.145,0.285
0.37972715587035744,0.48781984699533254,0.13749308873225505,0.6554534496570337,0.547123207438882,0.33164686823174816,3,1,1,0.181,0.751,0.27
0.37972715587035744,0.48781984699533254,0.13749308873225505,0.6554534496570337,0.547123207438882,0.33164686823174816,3,1,2,0.38,0.429,0.352
0.37972715587035744,0.48781984699533254,0.13749308873225505,0.6554534496570337,0.547123207438882,0.33164686823174816,3,3,1,0.513,0.643,0.036
0.37972715587035744,0.48781984699533254,0.13749308873225505,0.6554534496570337,0.547123207438882,0.33164686823174816,3,3,2,0.781,0.389,0.083
0.27583979598108055,0.24719179280800754,0.4586711275796758,0.8049734361578308,0.38175808504646414,0.04765453130167108,2,1,1,0.533,0.171,0.627
0.27583979598108055,0.24719179280800754,0.4586711275796758,0.8049734361578308,0.38175808504646414,0.04765453130167108,2,1,2,0.595,0.148,0.605
0.27583979598108055,0.24719179280800754,0.4586711275796758,0.8049734361578308,0.38175808504646414,0.04765453130167108,2,3,1,0.886,0.07,0.289
0.27583979598108055,0.24719179280800754,0.4586711275796758,0.8049734361578308,0.38175808504646414,0.04765453130167108,2,3,2,0.954,0.039,0.264
0.27583979598108055,0.24719179280800754,0.4586711275796758,0.8049734361578308,0.38175808504646414,0.04765453130167108,3,1,1,0.43,0.636,0.134
0.27583979598108055,0.24719179280800754,0.4586711275796758,0.8049734361578308,0.38175808504646414,0.04765453130167108,3,1,2,0.439,0.604,0.12
0.27583979598108055,0.24719179280800754,0.4586711275796758,0.8049734361578308,0.38175808504646414,0.04765453130167108,3,3,1,0.676,0.476,0.014
0.27583979598108055,0.24719179280800754,0.4586711275796758,0.8049734361578308,0.38175808504646414,0.04765453130167108,3,3,2,0.733,0.399,0.003
0.05708457571425934,0.3597081658060476,0.3152639551802976,0.4737397724524054,0.3513048647688932,0.04772280369711002,2,1,1,0.435,0.29,0.813
0.05708457571425934,0.3597081658060476,0.3152639551802976,0.4737397724524054,0.3513048647688932,0.04772280369711002,2,1,2,0.46,0.255,0.796
0.05708457571425934,0.3597081658060476,0.3152639551802976,0.4737397724524054,0.3513048647688932,0.04772280369711002,2,3,1,0.862,0.15,0.421
0.05708457571425934,0.3597081658060476,0.3152639551802976,0.4737397724524054,0.3513048647688932,0.04772280369711002,2,3,2,0.908,0.14,0.392
0.05708457571425934,0.3597081658060476,0.3152639551802976,0.4737397724524054,0.3513048647688932,0.04772280369711002,3,1,1,0.237,0.839,0.361
0.05708457571425934,0.3597081658060476,0.3152639551802976,0.4737397724524054,0.3513048647688932,0.04772280369711002,3,1,2,0.273,0.762,0.336
0.05708457571425934,0.3597081658060476,0.3152639551802976,0.4737397724524054,0.3513048647688932,0.04772280369711002,3,3,1,0.642,0.568,0.024
0.05708457571425934,0.3597081658060476,0.3152639551802976,0.4737397724524054,0.3513048647688932,0.04772280369711002,3,3,2,0.685,0.484,0.036
0.5549210337376526,0.6000330175935881,0.1485610303967834,0.9517763226172633,0.5604720615067075,0.402870639114018,2,1,1,0.332,0.201,0.688
0.5549210337376526,0.6000330175935881,0.1485610303967834,0.9517763226172633,0.5604720615067075,0.402870639114018,2,1,2,0.545,0.083,0.699
0.5549210337376526,0.6000330175935881,0.1485610303967834,0.9517763226172633,0.5604720615067075,0.402870639114018,2,3,1,0.67,0.266,0.244
0.5549210337376526,0.6000330175935881,0.1485610303967834,0.9517763226172633,0.5604720615067075,0.402870639114018,2,3,2,0.883,0.151,0.239
0.5549210337376526,0.6000330175935881,0.1485610303967834,0.9517763226172633,0.5604720615067075,0.402870639114018,3,1,1,0.29,0.713,0.207
0.5549210337376526,0.6000330175935881,0.1485610303967834,0.9517763226172633,0.5604720615067075,0.402870639114018,3,1,2,0.556,0.321,0.281
0.5549210337376526,0.6000330175935881,0.1485610303967834,0.9517763226172633,0.5604720615067075,0.402870639114018,3,3,1,0.587,0.619,0.032
0.5549210337376526,0.6000330175935881,0.1485610303967834,0.9517763226172633,0.5604720615067075,0.402870639114018,3,3,2,0.834,0.328,0.094
0.3137551010540322,0.42218961339598426,0.3605250105869358,0.7204896466816856,0.6231679945458009,0.36430141617946465,2,1,1,0.231,0.284,0.745
0.3137551010540322,0.42218961339598426,0.3605250105869358,0.7204896466816856,0.6231679945458009,0.36430141617946465,2,1,2,0.351,0.172,0.729
0.3137551010540322,0.42218961339598426,0.3605250105869358,0.7204896466816856,0.6231679945458009,0.36430141617946465,2,3,1,0.539,0.231,0.313
0.3137551010540322,0.42218961339598426,0.3605250105869358,0.7204896466816856,0.6231679945458009,0.36430141617946465,2,3,2,0.828,0.087,0.283
0.3137551010540322,0.42218961339598426,0.3605250105869358,0.7204896466816856,0.6231679945458009,0.36430141617946465,3,1,1,0.138,0.774,0.268
0.3137551010540322,0.42218961339598426,0.3605250105869358,0.7204896466816856,0.6231679945458009,0.36430141617946465,3,1,2,0.262,0.518,0.329
0.3137551010540322,0.42218961339598426,0.3605250105869358,0.7204896466816856,0.6231679945458009,0.36430141617946465,3,3,1,0.421,0.605,0.057
0.3137551010540322,0.42218961339598426,0.3605250105869358,0.7204896466816856,0.6231679945458009,0.36430141617946465,3,3,2,0.681,0.316,0.063
0.36085217543248677,0.38841683847132336,0.19962680585537176,0.6460423078381697,0.48282290870716793,0.05932218010478418,2,1,1,0.433,0.295,0.724
0.36085217543248677,0.38841683847132336,0.19962680585537176,0.6460423078381697,0.48282290870716793,0.05932218010478418,2,1,2,0.495,0.262,0.68
0.36085217543248677,0.38841683847132336,0.19962680585537176,0.6460423078381697,0.48282290870716793,0.05932218010478418,2,3,1,0.833,0.261,0.229
0.36085217543248677,0.38841683847132336,0.19962680585537176,0.6460423078381697,0.48282290870716793,0.05932218010478418,2,3,2,0.881,0.196,0.246
0.36085217543248677,0.38841683847132336,0.19962680585537176,0.6460423078381697,0.48282290870716793,0.05932218010478418,3,1,1,0.317,0.795,0.248
0.36085217543248677,0.38841683847132336,0.19962680585537176,0.6460423078381697,0.48282290870716793,0.05932218010478418,3,1,2,0.339,0.723,0.226
0.36085217543248677,0.38841683847132336,0.19962680585537176,0.6460423078381697,0.48282290870716793,0.05932218010478418,3,3,1,0.665,0.61,0.009
0.36085217543248677,0.38841683847132336,0.19962680585537176,0.6460423078381697,0.48282290870716793,0.05932218010478418,3,3,2,0.709,0.529,0.019
0.17351891060357716,0.061724767238738,0.11287182992457051,0.7143946096974607,0.4017047653553629,0.1341107909979694,2,1,1,0.398,0.196,0.607
0.17351891060357716,0.061724767238738,0.11287182992457051,0.7143946096974607,0.4017047653553629,0.1341107909979694,2,1,2,0.46,0.165,0.585
0.17351891060357716,0.061724767238738,0.11287182992457051,0.7143946096974607,0.4017047653553629,0.1341107909979694,2,3,1,0.75,0.136,0.223
0.17351891060357716,0.061724767238738,0.11287182992457051,0.7143946096974607,0.4017047653553629,0.1341107909979694,2,3,2,0.868,0.064,0.173
0.17351891060357716,0.061724767238738,0.11287182992457051,0.7143946096974607,0.4017047653553629,0.1341107909979694,3,1,1,0.333,0.685,0.111
0.17351891060357716,0.061724767238738,0.11287182992457051,0.7143946096974607,0.4017047653553629,0.1341107909979694,3,1,2,0.411,0.561,0.111
0.17351891060357716,0.061724767238738,0.11287182992457051,0.7143946096974607,0.4017047653553629,0.1341107909979694,3,3,1,0.588,0.499,0.017
0.17351891060357716,0.061724767238738,0.11287182992457051,0.7143946096974607,0.4017047653553629,0.1341107909979694,3,3,2,0.714,0.341,0.008
0.3156884984044941,0.37480356976794604,0.19338383387452374,0.9010297531878103,0.7440775144922411,0.1794223903026122,2,1,1,0.278,0.222,0.661
0.3156884984044941,0.37480356976794604,0.19338383387452374,0.9010297531878103,0.7440775144922411,0.1794223903026122,2,1,2,0.355,0.177,0.657
0.3156884984044941,0.37480356976794604,0.19338383387452374,0.9010297531878103,0.7440775144922411,0.1794223903026122,2,3,1,0.714,0.131,0.147
0.3156884984044941,0.37480356976794604,0.19338383387452374,0.9010297531878103,0.7440775144922411,0.1794223903026122,2,3,2,0.85,0.097,0.142
0.3156884984044941,0.37480356976794604,0.19338383387452374,0.9010297531878103,0.7440775144922411,0.1794223903026122,3,1,1,0.147,0.778,0.125
0.3156884984044941,0.37480356976794604,0.19338383387452374,0.9010297531878103,0.7440775144922411,0.1794223903026122,3,1,2,0.227,0.634,0.143
0.3156884984044941,0.37480356976794604,0.19338383387452374,0.9010297531878103,0.7440775144922411,0.1794223903026122,3,3,1,0.433,0.447,0.012
0.3156884984044941,0.37480356976794604,0.19338383387452374,0.9010297531878103,0.7440775144922411,0.1794223903026122,3,3,2,0.57,0.329,0.011
0.241155722663295,0.21518107333485734,0.06903436596016704,0.9800339999944353,0.7055843906002999,0.08265766745519199,2,1,1,0.337,0.16,0.628
0.241155722663295,0.21518107333485734,0.06903436596016704,0.9800339999944353,0.7055843906002999,0.08265766745519199,2,1,2,0.37,0.127,0.586
0.241155722663295,0.21518107333485734,0.06903436596016704,0.9800339999944353,0.7055843906002999,0.08265766745519199,2,3,1,0.806,0.062,0.076
0.241155722663295,0.21518107333485734,0.06903436596016704,0.9800339999944353,0.7055843906002999,0.08265766745519199,2,3,2,0.884,0.058,0.071
0.241155722663295,0.21518107333485734,0.06903436596016704,0.9800339999944353,0.7055843906002999,0.08265766745519199,3,1,1,0.166,0.699,0.05
0.241155722663295,0.21518107333485734,0.06903436596016704,0.9800339999944353,0.7055843906002999,0.08265766745519199,3,1,2,0.204,0.617,0.066
0.241155722663295,0.21518107333485734,0.06903436596016704,0.9800339999944353,0.7055843906002999,0.08265766745519199,3,3,1,0.446,0.321,0.002
0.241155722663295,0.21518107333485734,0.06903436596016704,0.9800339999944353,0.7055843906002999,0.08265766745519199,3,3,2,0.525,0.213,0.002
0.2653064073887294,0.20815065349625989,0.08891314236568819,0.3556895126017452,0.2639555945786455,0.028164422234145836,2,1,1,0.478,0.371,0.785
0.2653064073887294,0.20815065349625989,0.08891314236568819,0.3556895126017452,0.2639555945786455,0.028164422234145836,2,1,2,0.503,0.34,0.756
0.2653064073887294,0.20815065349625989,0.08891314236568819,0.3556895126017452,0.2639555945786455,0.028164422234145836,2,3,1,0.869,0.337,0.337
0.2653064073887294,0.20815065349625989,0.08891314236568819,0.3556895126017452,0.2639555945786455,0.028164422234145836,2,3,2,0.927,0.282,0.325
0.2653064073887294,0.20815065349625989,0.08891314236568819,0.3556895126017452,0.2639555945786455,0.028164422234145836,3,1,1,0.427,0.858,0.265
0.2653064073887294,0.20815065349625989,0.08891314236568819,0.3556895126017452,0.2639555945786455,0.028164422234145836,3,1,2,0.473,0.808,0.263
0.2653064073887294,0.20815065349625989,0.08891314236568819,0.3556895126017452,0.2639555945786455,0.028164422234145836,3,3,1,0.776,0.73,0.017
0.2653064073887294,0.20815065349625989,0.08891314236568819,0.3556895126017452,0.2639555945786455,0.028164422234145836,3,3,2,0.8,0.727,0.014
0.4623450047218358,0.514378138736505,0.09426065881655402,0.717172798891485,0.6359383983593525,0.3918729788876647,2,1,1,0.272,0.283,0.631
0.4623450047218358,0.514378138736505,0.09426065881655402,0.717172798891485,0.6359383983593525,0.3918729788876647,2,1,2,0.415,0.118,0.696
0.4623450047218358,0.514378138736505,0.09426065881655402,0.717172798891485,0.6359383983593525,0.3918729788876647,2,3,1,0.611,0.357,0.188
0.4623450047218358,0.514378138736505,0.09426065881655402,0.717172798891485,0.6359383983593525,0.3918729788876647,2,3,2,0.854,0.152,0.2
0.4623450047218358,0.514378138736505,0.09426065881655402,0.717172798891485,0.6359383983593525,0.3918729788876647,3,1,1,0.178,0.73,0.216
0.4623450047218358,0.514378138736505,0.09426065881655402,0.717172798891485,0.6359383983593525,0.3918729788876647,3,1,2,0.421,0.328,0.345
0.4623450047218358,0.514378138736505,0.09426065881655402,0.717172798891485,0.6359383983593525,0.3918729788876647,3,3,1,0.496,0.713,0.027
0.4623450047218358,0.514378138736505,0.09426065881655402,0.717172798891485,0.6359383983593525,0.3918729788876647,3,3,2,0.804,0.328,0.081
0.6006080782951663,0.5426429123400125,0.6393243993120844,0.623824318205899,0.2687744964293657,0.16005598322851167,2,1,1,0.525,0.303,0.81
0.6006080782951663,0.5426429123400125,0.6393243993120844,0.623824318205899,0.2687744964293657,0.16005598322851167,2,1,2,0.653,0.197,0.772
0.6006080782951663,0.5426429123400125,0.6393243993120844,0.623824318205899,0.2687744964293657,0.16005598322851167,2,3,1,0.751,0.274,0.553
0.6006080782951663,0.5426429123400125,0.6393243993120844,0.623824318205899,0.2687744964293657,0.16005598322851167,2,3,2,0.929,0.132,0.55
0.6006080782951663,0.5426429123400125,0.6393243993120844,0.623824318205899,0.2687744964293657,0.16005598322851167,3,1,1,0.524,0.844,0.262
0.6006080782951663,0.5426429123400125,0.6393243993120844,0.623824318205899,0.2687744964293657,0.16005598322851167,3,1,2,0.671,0.7,0.247
0.6006080782951663,0.5426429123400125,0.6393243993120844,0.623824318205899,0.2687744964293657,0.16005598322851167,3,3,1,0.722,0.775,0.094
0.6006080782951663,0.5426429123400125,0.6393243993120844,0.623824318205899,0.2687744964293657,0.16005598322851167,3,3,2,0.902,0.637,0.063
0.423215073839351,0.07870997325574954,0.3676776084231156,0.9314069867499569,0.8903568750773303,0.73728946235147,2,1,1,0.021,0.211,0.695
0.423215073839351,0.07870997325574954,0.3676776084231156,0.9314069867499569,0.8903568750773303,0.73728946235147,2,1,2,0.143,0.086,0.575
0.423215073839351,0.07870997325574954,0.3676776084231156,0.9314069867499569,0.8903568750773303,0.73728946235147,2,3,1,0.194,0.307,0.237
0.423215073839351,0.07870997325574954,0.3676776084231156,0.9314069867499569,0.8903568750773303,0.73728946235147,2,3,2,0.674,0.065,0.047
0.423215073839351,0.07870997325574954,0.3676776084231156,0.9314069867499569,0.8903568750773303,0.73728946235147,3,1,1,0.044,0.862,0.065
0.423215073839351,0.07870997325574954,0.3676776084231156,0.9314069867499569,0.8903568750773303,0.73728946235147,3,1,2,0.352,0.349,0.046
0.423215073839351,0.07870997325574954,0.3676776084231156,0.9314069867499569,0.8903568750773303,0.73728946235147,3,3,1,0.151,0.797,0.027
0.423215073839351,0.07870997325574954,0.3676776084231156,0.9314069867499569,0.8903568750773303,0.73728946235147,3,3,2,0.725,0.232,0.004
0.16784864897269183,0.6518616179913684,0.5012238843614767,0.7368602092020713,0.6149178750638359,0.5968242190515404,2,1,1,0.206,0.205,0.861
0.16784864897269183,0.6518616179913684,0.5012238843614767,0.7368602092020713,0.6149178750638359,0.5968242190515404,2,1,2,0.339,0.115,0.86
0.16784864897269183,0.6518616179913684,0.5012238843614767,0.7368602092020713,0.6149178750638359,0.5968242190515404,2,3,1,0.567,0.128,0.463
0.16784864897269183,0.6518616179913684,0.5012238843614767,0.7368602092020713,0.6149178750638359,0.5968242190515404,2,3,2,0.807,0.032,0.451
0.16784864897269183,0.6518616179913684,0.5012238843614767,0.7368602092020713,0.6149178750638359,0.5968242190515404,3,1,1,0.056,0.728,0.446
0.16784864897269183,0.6518616179913684,0.5012238843614767,0.7368602092020713,0.6149178750638359,0.5968242190515404,3,1,2,0.224,0.415,0.497
0.16784864897269183,0.6518616179913684,0.5012238843614767,0.7368602092020713,0.6149178750638359,0.5968242190515404,3,3,1,0.314,0.566,0.113
0.16784864897269183,0.6518616179913684,0.5012238843614767,0.7368602092020713,0.6149178750638359,0.5968242190515404,3,3,2,0.669,0.208,0.166
0.5620669398133281,0.32957198449246167,0.30202199410586217,0.607101208199083,0.36275685729657337,0.02546230472201394,2,1,1,0.568,0.304,0.66
0.5620669398133281,0.32957198449246167,0.30202199410586217,0.607101208199083,0.36275685729657337,0.02546230472201394,2,1,2,0.571,0.298,0.68
0.5620669398133281,0.32957198449246167,0.30202199410586217,0.607101208199083,0.36275685729657337,0.02546230472201394,2,3,1,0.891,0.326,0.263
0.5620669398133281,0.32957198449246167,0.30202199410586217,0.607101208199083,0.36275685729657337,0.02546230472201394,2,3,2,0.932,0.292,0.274
0.5620669398133281,0.32957198449246167,0.30202199410586217,0.607101208199083,0.36275685729657337,0.02546230472201394,3,1,1,0.551,0.826,0.15
0.5620669398133281,0.32957198449246167,0.30202199410586217,0.607101208199083,0.36275685729657337,0.02546230472201394,3,1,2,0.588,0.808,0.169
0.5620669398133281,0.32957198449246167,0.30202199410586217,0.607101208199083,0.36275685729657337,0.02546230472201394,3,3,1,0.822,0.753,0.013
0.5620669398133281,0.32957198449246167,0.30202199410586217,0.607101208199083,0.36275685729657337,0.02546230472201394,3,3,2,0.839,0.736,0.011
0.43746023536487155,0.7604871494461545,0.34805035047254457,0.36380452110849204,0.23330920401890687,0.18458528998515789,2,1,1,0.469,0.349,0.9
0.43746023536487155,0.7604871494461545,0.34805035047254457,0.36380452110849204,0.23330920401890687,0.18458528998515789,2,1,2,0.64,0.202,0.907
0.43746023536487155,0.7604871494461545,0.34805035047254457,0.36380452110849204,0.23330920401890687,0.18458528998515789,2,3,1,0.827,0.338,0.517
0.43746023536487155,0.7604871494461545,0.34805035047254457,0.36380452110849204,0.23330920401890687,0.18458528998515789,2,3,2,0.941,0.215,0.541
0.43746023536487155,0.7604871494461545,0.34805035047254457,0.36380452110849204,0.23330920401890687,0.18458528998515789,3,1,1,0.262,0.859,0.542
0.43746023536487155,0.7604871494461545,0.34805035047254457,0.36380452110849204,0.23330920401890687,0.18458528998515789,3,1,2,0.514,0.466,0.643
0.43746023536487155,0.7604871494461545,0.34805035047254457,0.36380452110849204,0.23330920401890687,0.18458528998515789,3,3,1,0.746,0.806,0.106
0.43746023536487155,0.7604871494461545,0.34805035047254457,0.36380452110849204,0.23330920401890687,0.18458528998515789,3,3,2,0.905,0.505,0.256
0.04473901013772901,0.09443800607771709,0.11494298531097381,0.7539509675530459,0.6555888348154185,0.23415179241497008,2,1,1,0.191,0.175,0.697
0.04473901013772901,0.09443800607771709,0.11494298531097381,0.7539509675530459,0.6555888348154185,0.23415179241497008,2,1,2,0.25,0.144,0.685
0.04473901013772901,0.09443800607771709,0.11494298531097381,0.7539509675530459,0.6555888348154185,0.23415179241497008,2,3,1,0.624,0.096,0.155
0.04473901013772901,0.09443800607771709,0.11494298531097381,0.7539509675530459,0.6555888348154185,0.23415179241497008,2,3,2,0.851,0.034,0.103
0.04473901013772901,0.09443800607771709,0.11494298531097381,0.7539509675530459,0.6555888348154185,0.23415179241497008,3,1,1,0.08,0.782,0.093
0.04473901013772901,0.09443800607771709,0.11494298531097381,0.7539509675530459,0.6555888348154185,0.23415179241497008,3,1,2,0.16,0.558,0.138
0.04473901013772901,0.09443800607771709,0.11494298531097381,0.7539509675530459,0.6555888348154185,0.23415179241497008,3,3,1,0.282,0.456,0.013
0.04473901013772901,0.09443800607771709,0.11494298531097381,0.7539509675530459,0.6555888348154185,0.23415179241497008,3,3,2,0.502,0.239,0.016
0.29864953278666617,0.24428720793080136,0.49487730365867266,0.6561764830501542,0.4781603395307925,0.3572844250662829,2,1,1,0.24,0.303,0.738
0.29864953278666617,0.24428720793080136,0.49487730365867266,0.6561764830501542,0.4781603395307925,0.3572844250662829,2,1,2,0.393,0.175,0.714
0.29864953278666617,0.24428720793080136,0.49487730365867266,0.6561764830501542,0.4781603395307925,0.3572844250662829,2,3,1,0.447,0.247,0.448
0.29864953278666617,0.24428720793080136,0.49487730365867266,0.6561764830501542,0.4781603395307925,0.3572844250662829,2,3,2,0.772,0.096,0.311
0.29864953278666617,0.24428720793080136,0.49487730365867266,0.6561764830501542,0.4781603395307925,0.3572844250662829,3,1,1,0.207,0.789,0.25
0.29864953278666617,0.24428720793080136,0.49487730365867266,0.6561764830501542,0.4781603395307925,0.3572844250662829,3,1,2,0.378,0.555,0.221
0.29864953278666617,0.24428720793080136,0.49487730365867266,0.6561764830501542,0.4781603395307925,0.3572844250662829,3,3,1,0.392,0.698,0.126
0.29864953278666617,0.24428720793080136,0.49487730365867266,0.6561764830501542,0.4781603395307925,0.3572844250662829,3,3,2,0.691,0.4,0.044
0.5221259583371158,0.21521881269858306,0.5528401112115726,0.5226484033419254,0.506676897573718,0.32220354512917804,2,1,1,0.166,0.511,0.774
0.5221259583371158,0.21521881269858306,0.5528401112115726,0.5226484033419254,0.506676897573718,0.32220354512917804,2,1,2,0.433,0.236,0.719
0.5221259583371158,0.21521881269858306,0.5528401112115726,0.5226484033419254,0.506676897573718,0.32220354512917804,2,3,1,0.421,0.484,0.432
0.5221259583371158,0.21521881269858306,0.5528401112115726,0.5226484033419254,0.506676897573718,0.32220354512917804,2,3,2,0.781,0.214,0.316
0.5221259583371158,0.21521881269858306,0.5528401112115726,0.5226484033419254,0.506676897573718,0.32220354512917804,3,1,1,0.265,0.832,0.292
0.5221259583371158,0.21521881269858306,0.5528401112115726,0.5226484033419254,0.506676897573718,0.32220354512917804,3,1,2,0.493,0.627,0.257
0.5221259583371158,0.21521881269858306,0.5528401112115726,0.5226484033419254,0.506676897573718,0.32220354512917804,3,3,1,0.455,0.812,0.122
0.5221259583371158,0.21521881269858306,0.5528401112115726,0.5226484033419254,0.506676897573718,0.32220354512917804,3,3,2,0.762,0.548,0.072
0.40937411038034055,0.34245065684565995,0.1454343444267798,0.6347422837491767,0.39053325156120355,0.03710288622493296,2,1,1,0.52,0.282,0.665
0.40937411038034055,0.34245065684565995,0.1454343444267798,0.6347422837491767,0.39053325156120355,0.03710288622493296,2,1,2,0.544,0.27,0.659
0.40937411038034055,0.34245065684565995,0.1454343444267798,0.6347422837491767,0.39053325156120355,0.03710288622493296,2,3,1,0.869,0.241,0.264
0.40937411038034055,0.34245065684565995,0.1454343444267798,0.6347422837491767,0.39053325156120355,0.03710288622493296,2,3,2,0.925,0.215,0.26
0.40937411038034055,0.34245065684565995,0.1454343444267798,0.6347422837491767,0.39053325156120355,0.03710288622493296,3,1,1,0.415,0.804,0.171
0.40937411038034055,0.34245065684565995,0.1454343444267798,0.6347422837491767,0.39053325156120355,0.03710288622493296,3,1,2,0.439,0.732,0.182
